tRNA	Mouse_Brain_M4_plusAlkB	Mouse_Brain_M5_plusAlkB	Mouse_Brain_M6_plusAlkB	x	x	x	M_dm_Liver_M4_plusAlkB	M_dm_Liver_M5_plusAlkB	M_dm_Liver_M6_plusAlkB
tRNA-Tyr-GTA-3-1_wholeprecounts	0.686263788	11.35728496	2.381272234	x	x	x	6.338656926	0	0.636274692
tRNA-Tyr-GTA-3-1_partialprecounts	28.13681529	14.81384995	38.89411316	x	x	x	19.01597078	6.223440636	7.317158955
tRNA-Tyr-GTA-3-1_trailercounts	0	0.493794998	0	x	x	x	0	0	0
tRNA-Tyr-GTA-4-1_wholeprecounts	3.431318938	0	0	x	x	x	0	1.09825423	0.318137346
tRNA-Tyr-GTA-4-1_partialprecounts	5.490110301	6.41933498	7.937574115	x	x	x	0	2.562593203	6.680884263
tRNA-Tyr-GTA-4-1_trailercounts	1.372527575	0	0	x	x	x	0	0	0.318137346
tRNA-Val-AAC-1-2_wholeprecounts	1.372527575	1.481384995	3.968787057	x	x	x	0	0.366084743	0.636274692
tRNA-Val-AAC-1-2_partialprecounts	3.431318938	0.987589997	4.762544469	x	x	x	19.01597078	2.19650846	1.272549383
tRNA-Val-AAC-1-2_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-AAC-1-1_wholeprecounts	0	0	0	x	x	x	0	0	0.318137346
tRNA-Val-AAC-1-1_partialprecounts	8.235165452	7.900719975	2.381272234	x	x	x	12.67731385	1.464338973	4.772060188
tRNA-Val-AAC-1-1_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-AAC-2-2_wholeprecounts	0.686263788	0.987589997	3.175029646	x	x	x	0	0	0
tRNA-Val-AAC-2-2_partialprecounts	0	0	0	x	x	x	6.338656926	0.732169487	0.318137346
tRNA-Val-AAC-2-2_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-AAC-4-1_wholeprecounts	0	0.987589997	0	x	x	x	0	0	0
tRNA-Val-AAC-4-1_partialprecounts	0	0	1.587514823	x	x	x	0	0	0.318137346
tRNA-Val-AAC-4-1_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-AAC-5-1_wholeprecounts	0	0.987589997	0	x	x	x	0	1.830423716	2.545098767
tRNA-Val-AAC-5-1_partialprecounts	0.686263788	5.925539981	1.587514823	x	x	x	19.01597078	5.857355893	3.499510804
tRNA-Val-AAC-5-1_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-CAC-2-4_wholeprecounts	1.372527575	1.481384995	2.381272234	x	x	x	0	0.732169487	0.636274692
tRNA-Val-CAC-2-4_partialprecounts	5.490110301	10.86348997	5.55630188	x	x	x	25.3546277	12.44688127	5.090197534
tRNA-Val-CAC-2-4_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-CAC-2-2_wholeprecounts	0	0	0	x	x	x	0	0.366084743	0
tRNA-Val-CAC-2-2_partialprecounts	0	0	3.968787057	x	x	x	0	2.19650846	1.272549383
tRNA-Val-CAC-2-2_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-CAC-2-5_wholeprecounts	34.31318938	22.22077493	28.57526681	x	x	x	6.338656926	8.053864353	5.090197534
tRNA-Val-CAC-2-5_partialprecounts	13.03901197	7.406924977	10.31884635	x	x	x	6.338656926	4.39301692	8.907845684
tRNA-Val-CAC-2-5_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-CAC-2-1_wholeprecounts	2.058791363	3.456564989	3.175029646	x	x	x	6.338656926	0.366084743	1.590686729
tRNA-Val-CAC-2-1_partialprecounts	8.235165452	9.38210497	3.968787057	x	x	x	6.338656926	5.125186406	4.135785496
tRNA-Val-CAC-2-1_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-CAC-2-3_wholeprecounts	0	1.975179994	0	x	x	x	0	0	0.636274692
tRNA-Val-CAC-2-3_partialprecounts	7.548901664	6.41933498	4.762544469	x	x	x	0	6.223440636	2.863236113
tRNA-Val-CAC-2-3_trailercounts	0	0	0	x	x	x	0	1.09825423	0
tRNA-Val-CAC-3-1_wholeprecounts	18.52912227	11.35728496	10.31884635	x	x	x	0	0	0.954412038
tRNA-Val-CAC-3-1_partialprecounts	8.235165452	11.35728496	6.350059292	x	x	x	0	0.366084743	0.636274692
tRNA-Val-CAC-3-1_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-Val-TAC-1-3_wholeprecounts	13.72527575	5.925539981	7.937574115	x	x	x	0	2.562593203	1.272549383
tRNA-Val-TAC-1-3_partialprecounts	11.66648439	10.36969497	9.525088938	x	x	x	6.338656926	8.419949096	6.999021609
tRNA-Val-TAC-1-3_trailercounts	2.058791363	0	0	x	x	x	0	0	0
tRNA-Val-TAC-1-1_wholeprecounts	4.803846514	8.394514974	5.55630188	x	x	x	0	2.562593203	2.226961421
tRNA-Val-TAC-1-1_partialprecounts	48.03846514	43.94775486	30.16278164	x	x	x	31.69328463	11.71471179	15.2705926
tRNA-Val-TAC-1-1_trailercounts	0	1.481384995	0	x	x	x	0	0.366084743	0.954412038
tRNA-Val-TAC-1-2_wholeprecounts	0	0	0	x	x	x	0	0	0
tRNA-Val-TAC-1-2_partialprecounts	0	0.987589997	1.587514823	x	x	x	0	0.732169487	0.954412038
tRNA-Val-TAC-1-2_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-1-1_wholeprecounts	1390.370434	1438.918625	928.6961714	x	x	x	76.06388311	78.70821981	73.17158955
tRNA-iMet-CAT-1-1_partialprecounts	1526.250664	1270.040736	1406.538133	x	x	x	215.5143355	184.8727954	128.8456251
tRNA-iMet-CAT-1-1_trailercounts	4.117582726	1.481384995	3.968787057	x	x	x	0	0.366084743	0
tRNA-iMet-CAT-1-4_wholeprecounts	0	0.493794998	3.968787057	x	x	x	0	1.09825423	4.135785496
tRNA-iMet-CAT-1-4_partialprecounts	8.235165452	10.36969497	10.31884635	x	x	x	6.338656926	4.759101663	3.81764815
tRNA-iMet-CAT-1-4_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-1-2_wholeprecounts	5.490110301	1.975179994	2.381272234	x	x	x	0	4.39301692	2.545098767
tRNA-iMet-CAT-1-2_partialprecounts	4.117582726	15.30764495	30.95653905	x	x	x	12.67731385	6.223440636	5.090197534
tRNA-iMet-CAT-1-2_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-1-3_wholeprecounts	0	0	0	x	x	x	0	0	2.226961421
tRNA-iMet-CAT-1-3_partialprecounts	0	0.987589997	0	x	x	x	0	5.491271149	1.272549383
tRNA-iMet-CAT-1-3_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-1-5_wholeprecounts	0	0	0	x	x	x	0	0	0.318137346
tRNA-iMet-CAT-1-5_partialprecounts	0	1.975179994	0	x	x	x	6.338656926	0.366084743	0
tRNA-iMet-CAT-1-5_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-1-6_wholeprecounts	15.78406712	23.20836493	15.87514823	x	x	x	6.338656926	1.464338973	6.680884263
tRNA-iMet-CAT-1-6_partialprecounts	16.4703309	16.29523495	15.87514823	x	x	x	6.338656926	5.857355893	10.49853241
tRNA-iMet-CAT-1-6_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-1-7_wholeprecounts	18.52912227	11.35728496	7.143816703	x	x	x	12.67731385	7.321694866	6.680884263
tRNA-iMet-CAT-1-7_partialprecounts	11.66648439	7.406924977	7.143816703	x	x	x	19.01597078	6.223440636	5.408334879
tRNA-iMet-CAT-1-7_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-2-1_wholeprecounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-2-1_partialprecounts	2.058791363	1.481384995	0	x	x	x	0	1.464338973	0
tRNA-iMet-CAT-2-1_trailercounts	0	0	0	x	x	x	0	0	0
tRNA-iMet-CAT-3-1_wholeprecounts	10.29395682	6.913129978	2.381272234	x	x	x	0	0	0
tRNA-iMet-CAT-3-1_partialprecounts	121.4686904	154.5578345	171.4516009	x	x	x	6.338656926	0.366084743	0.318137346
tRNA-iMet-CAT-3-1_trailercounts	0	0	0	x	x	x	0	0	0
Gm22307	46.66593756	37.03462488	28.57526681	x	x	x	6.338656926	23.42942357	21.95147686
Gm24276	0.686263788	0	0.793757411	x	x	x	6.338656926	5.491271149	0.636274692
Snord87	571.6577351	466.1424785	484.192021	x	x	x	101.4185108	134.3531008	110.0755217
Gm22633	24.70549636	24.19595492	26.19399458	x	x	x	19.01597078	21.9650846	12.72549383
Mir206	0	2.468974992	0.793757411	x	x	x	0	0	0
Mir30a	1.372527575	1.975179994	0	x	x	x	0	0	0.318137346
Mir30c-2	2.058791363	0.493794998	0.793757411	x	x	x	6.338656926	0.732169487	0.318137346
n-R5s209	131.7626472	117.5232096	88.90083008	x	x	x	342.287474	177.9171852	146.0250417
5S_rRNA	105.6846233	48.39190985	100.8071913	x	x	x	564.1404664	199.1501004	233.8309492
n-R5s210	18.52912227	28.64010991	19.05017788	x	x	x	95.07985389	60.0378979	48.35687657
Gm24826	10.9802206	11.85107996	17.46266305	x	x	x	57.04791233	31.84937267	38.1764815
Snord89	118.7236353	112.0914646	118.2698543	x	x	x	19.01597078	12.08079653	27.35981174
Gm23126	0	0	0	x	x	x	0	0	0
n-R5s211	50.0972565	44.93534486	53.97550398	x	x	x	266.2235909	107.2628298	90.03286888
Gm23240	496.1687185	313.066029	641.3559885	x	x	x	11891.32039	6405.384753	5255.628953
SNORA7	0	0	0	x	x	x	0	0	0.318137346
Gm25829	1109.688545	1091.286947	900.914662	x	x	x	253.546277	365.3525738	357.5863767
Gm24053	0	0	0	x	x	x	0	0	0
Snord70	23.33296878	13.82625996	17.46266305	x	x	x	6.338656926	10.61645756	5.726472225
Gm26293	10.29395682	3.950359988	4.762544469	x	x	x	0	1.464338973	2.545098767
Gm26287	516.0703683	564.4076832	457.204269	x	x	x	50.70925541	82.0029825	106.8941482
Snord11	128.3313283	110.6100797	103.9822209	x	x	x	76.06388311	19.76857614	22.58775156
uc_338	0	0	0	x	x	x	0	0.366084743	0
Gm26457	6.176374089	4.444154986	14.28763341	x	x	x	0	1.464338973	1.590686729
Snora41	37.05824453	50.36708984	23.81272234	x	x	x	12.67731385	23.06333883	13.04363118
Gm23879	10.9802206	10.86348997	18.25642046	x	x	x	6.338656926	3.660847433	0.318137346
Gm25360	1686.150126	1394.477076	1134.279341	x	x	x	405.6740433	443.6947089	288.5505727
Gm23472	55524.23053	50586.33482	42058.0302	x	x	x	7130.989042	12140.10226	8028.832197
Gm24497	8838.391321	5975.907071	3957.674454	x	x	x	5343.487789	10172.76285	6369.745939
Gm25939	40042.11948	40637.35319	37426.45571	x	x	x	6693.621714	11275.41009	7271.347177
Mir26b	0	0	0	x	x	x	0	0	0
ZNFX1-AS1_2	0	0	0	x	x	x	0	0	0
Mir375	0	0	0	x	x	x	0	0	0
Gm23934	1060.963816	1032.031547	860.433034	x	x	x	50.70925541	137.2817787	136.162784
n-R5s213	0	1.975179994	0	x	x	x	38.03194156	6.955610123	5.090197534
Mir5126	0	0	0	x	x	x	0	0	0
AC167036.1	0	0	0	x	x	x	0	0	0
n-R5s215	0	0	0	x	x	x	31.69328463	2.562593203	0.954412038
Gm22786	12.35274818	9.875899969	3.968787057	x	x	x	0	2.928677946	1.908824075
Snora75	171.5659469	199.9869744	84.93204303	x	x	x	12.67731385	24.89376254	9.862257721
Gm24148	3178.773865	2866.973761	1805.004354	x	x	x	57.04791233	68.457847	36.26765743
Snord82	48.03846514	37.03462488	58.73804845	x	x	x	31.69328463	10.25037281	7.317158955
Gm25395	90.58681997	87.40171473	51.59423175	x	x	x	12.67731385	25.99201677	13.99804322
Scarna6	6.862637877	5.431744983	5.55630188	x	x	x	0	5.125186406	5.090197534
Mir149	4.803846514	2.468974992	0	x	x	x	0	0	0
Gm22360	1047.23854	1010.798362	830.2702524	x	x	x	247.2076201	330.9406079	325.4545048
Gm26245	8.235165452	10.36969497	12.70011858	x	x	x	12.67731385	17.57206768	12.08921914
Gm24465	0	0	0	x	x	x	0	0	0
Gm26134	0	0	0	x	x	x	0	0	0
Gm24267	206.5654001	181.2227644	197.6455955	x	x	x	69.72522619	73.94911815	62.99119448
AC112986.1	0	0	0	x	x	x	0	0	0
Gm22710	1185.863825	954.011937	748.513239	x	x	x	6.338656926	23.42942357	17.81569137
Gm25771	0	0	0	x	x	x	0	0	0
Gm25578	0	0.987589997	0	x	x	x	6.338656926	0.366084743	0.636274692
Gm23370	6.862637877	33.0842649	18.25642046	x	x	x	19.01597078	5.857355893	2.863236113
Gm23734	87.15550103	107.6473097	64.29435033	x	x	x	6.338656926	5.857355893	6.680884263
Mir128-1	2.058791363	4.444154986	3.175029646	x	x	x	0	0	0
Gm26280	0	0	2.381272234	x	x	x	0	1.464338973	2.545098767
Gm23763	0	0.493794998	3.175029646	x	x	x	0	0	0
Mir181a-1	0	0	0.793757411	x	x	x	0	0	0
Mir181b-1	0	0	0	x	x	x	0	0	0
Gm25457	0	0	0	x	x	x	0	0	0
Gm25663	290.2895822	243.4409342	121.444884	x	x	x	6.338656926	3.660847433	5.090197534
Gm22756	56.95989438	61.72437481	51.59423175	x	x	x	12.67731385	26.72418626	21.63333952
Gm24402	0	2.962769991	0.793757411	x	x	x	6.338656926	2.562593203	3.181373459
Gm25279	0	0	2.381272234	x	x	x	6.338656926	0	0.318137346
Gm25588	10.9802206	6.913129978	3.175029646	x	x	x	19.01597078	5.491271149	1.590686729
n-R5s220	0	0.987589997	2.381272234	x	x	x	0	2.19650846	0.636274692
Gm23744	328.0340905	209.8628743	146.8451211	x	x	x	57.04791233	128.1296602	98.30443987
Scarna3a	588.128066	531.8172133	307.9778756	x	x	x	0	6.223440636	2.545098767
Gm26224	1443.899009	1603.35236	1633.552753	x	x	x	538.7858387	658.2203684	728.2163847
Gm22489	380.8764022	340.7185489	439.741606	x	x	x	684.574948	371.5760144	415.805511
Gm22357	844.7907226	644.896268	638.1809588	x	x	x	114.0958247	168.7650667	151.1152393
Gm23212	1633.994078	1244.857191	1448.607276	x	x	x	126.7731385	79.07430455	114.5294445
Gm23436	27.45055151	27.65251991	15.87514823	x	x	x	0	23.79550831	26.40539971
Mir5117	417.2483829	351.0882439	385.766102	x	x	x	50.70925541	46.12667766	48.03873922
Gm24489	1114.492391	986.1086119	1058.078629	x	x	x	272.5622478	172.7919988	251.0103659
Snord47	112.5472612	88.88309972	100.0134338	x	x	x	19.01597078	22.69725408	17.49755402
Gm25789	14.41153954	9.875899969	15.87514823	x	x	x	38.03194156	10.25037281	13.99804322
Mir199a-2	0	0	0	x	x	x	0	0	0
Mir214	0	0	0	x	x	x	0	0	0
Gm23402	11.66648439	5.431744983	9.525088938	x	x	x	25.3546277	4.39301692	4.453922842
Gm25911	494.1099271	433.5520086	472.2856598	x	x	x	621.1883787	718.2582663	460.0266021
Gm24182	675.9698309	648.352833	509.5922582	x	x	x	31.69328463	73.21694866	67.76325467
Gm22114	0.686263788	1.481384995	2.381272234	x	x	x	6.338656926	4.026932176	0.954412038
Gm23523	0	0.493794998	0	x	x	x	0	0	0
Gm26110	256.6626566	281.4631491	313.5341775	x	x	x	627.5270357	556.0827251	515.0643629
Gm24871	191.4675968	152.5826545	132.5574877	x	x	x	133.1117954	155.5860159	90.66914357
Gm26412	0	0	0	x	x	x	0	0	0
Gm23805	13.03901197	9.38210497	9.525088938	x	x	x	6.338656926	45.02842343	31.49559724
Gm25288	2.058791363	0.987589997	0.793757411	x	x	x	19.01597078	5.125186406	3.81764815
Gm25312	16.4703309	18.76420994	19.05017788	x	x	x	6.338656926	15.74164396	5.726472225
Gm24405	119.4098991	92.83345971	105.5697357	x	x	x	412.0127002	158.8807786	135.208372
Gm23690	12.35274818	11.85107996	15.87514823	x	x	x	31.69328463	22.69725408	16.86127933
Gm23780	0	0.987589997	0	x	x	x	0	0.732169487	0
Snora36b	15.09780333	12.34487496	15.08139082	x	x	x	31.69328463	4.39301692	3.81764815
Mir194-1	0	0	0	x	x	x	0	1.464338973	0.636274692
Mir215	0	0	0	x	x	x	0	0	0
Gm23153	34.99945317	27.65251991	37.30659834	x	x	x	215.5143355	79.80647404	62.67305713
Gm22265	15.78406712	4.444154986	7.937574115	x	x	x	0	9.518203326	4.135785496
Mir205	0	0	0	x	x	x	0	0	0
Mir29b-2	0	0	1.587514823	x	x	x	0	0.732169487	0.636274692
Gm26315	1859.774865	1276.460071	865.1955785	x	x	x	684.574948	943.4003835	728.534522
Gm22775	0	0	0	x	x	x	0	0	0
Gm23288	0	0	0	x	x	x	0	0	0
Gm23569	0	0	0	x	x	x	0	0	0
Gm22166	0	0	0	x	x	x	0	0	0
Gm26323	12.35274818	10.86348997	15.08139082	x	x	x	82.40254004	46.85884714	26.40539971
Mir126	10.29395682	14.32005495	7.143816703	x	x	x	12.67731385	2.562593203	5.726472225
Snora43	13.72527575	22.71456993	8.731331526	x	x	x	0	0	0.954412038
Snora17	971.7495233	1064.128222	629.4496273	x	x	x	101.4185108	61.13615213	62.99119448
Gm23969	234.7022154	174.8034295	215.1082585	x	x	x	209.1756786	85.66382993	127.5730757
Gm22879	83.03791831	71.10647978	98.42591902	x	x	x	12.67731385	16.47381345	22.58775156
Gm24134	2064.967737	1562.367375	1522.426715	x	x	x	177.4823939	363.8882348	289.1868474
Gm24049	24.01923257	26.66492992	20.6376927	x	x	x	12.67731385	5.491271149	9.544120376
Gm25541	2861.719995	2781.053431	1713.722251	x	x	x	209.1756786	179.3815242	131.0725865
Gm22192	57.64615816	76.53822476	46.03792987	x	x	x	19.01597078	18.67032191	37.85834416
Gm25632	55.5873668	70.61268478	45.24417245	x	x	x	19.01597078	19.03640665	37.85834416
Mir199b	0	0	0	x	x	x	0	0	0
Gm23369	0	0.987589997	0.793757411	x	x	x	0	0.732169487	0.954412038
Gm26236	4.803846514	6.913129978	6.350059292	x	x	x	0	0	1.590686729
Snora65	352.7395869	393.5546138	210.345714	x	x	x	196.4983647	238.6872526	225.8775156
Gm22306	70.68517013	58.26780982	57.94429104	x	x	x	6.338656926	28.18852523	22.9058889
Snord90	800.8698402	840.4390874	706.4440962	x	x	x	50.70925541	76.14562661	90.03286888
Mir181a-2	0	0	0	x	x	x	0	0	0
Mir181b-2	0	0	0	x	x	x	0	0	0
Gm26127	4.117582726	3.950359988	0	x	x	x	0	4.759101663	6.362746917
Gm23505	2.745055151	1.481384995	4.762544469	x	x	x	0	0	0
Gm22298	18.52912227	16.29523495	8.731331526	x	x	x	0	3.29476269	6.680884263
Gm23503	0	0	0	x	x	x	0	0	0
Gm24138	0	0	0	x	x	x	0	0	0
Mir10b	0	0	0	x	x	x	0	0	0
Snord67	284.1132081	329.361264	264.321218	x	x	x	6.338656926	15.00947448	13.36176853
Gm23731	1.372527575	3.456564989	3.175029646	x	x	x	0	2.928677946	2.545098767
Gm24644	5.490110301	4.937949984	3.968787057	x	x	x	0	0	2.863236113
Gm22676	10.29395682	25.67733992	11.90636117	x	x	x	12.67731385	6.955610123	6.680884263
Gm26505	247.0549636	149.1260895	477.8419617	x	x	x	11352.53455	5969.377824	4794.966077
Gm25514	13.03901197	14.81384995	20.6376927	x	x	x	88.74119696	71.0204402	53.4470741
Gm25189	264.897822	186.1607144	217.4895307	x	x	x	722.6068896	370.4777602	292.3682208
n-R5s204	24.70549636	28.64010991	20.6376927	x	x	x	38.03194156	24.89376254	18.13382871
Gm23814	57.64615816	58.76160482	43.65665763	x	x	x	6.338656926	35.5102201	24.17843828
n-R5s205	16.4703309	19.25800494	30.95653905	x	x	x	63.38656926	23.79550831	26.40539971
Mir147	0	0	0	x	x	x	0	0	0
Gm22352	2.745055151	1.481384995	0.793757411	x	x	x	0	1.464338973	6.680884263
Gm26496	982.0434802	948.580192	797.7261985	x	x	x	44.37059848	109.0932535	116.4382686
Gm25703	0.686263788	0	3.175029646	x	x	x	0	1.09825423	0.636274692
Snord110	836.5555572	518.9785434	672.3125275	x	x	x	6.338656926	42.09974548	24.81471298
Gm24451	8379.967111	8705.605823	4245.808394	x	x	x	190.1597078	403.4253871	404.0344292
Gm23187	0	0	1.587514823	x	x	x	0	0	0.318137346
Gm23650	717.1456581	952.530552	902.5021768	x	x	x	88.74119696	96.28028749	105.9397362
Snord57	2998.972752	2222.571288	2018.525097	x	x	x	278.9009047	215.6239138	198.5177038
Mir103-2	4.117582726	3.456564989	15.08139082	x	x	x	0	1.09825423	0.636274692
Gm25704	130.3901197	106.6597197	210.345714	x	x	x	621.1883787	227.3386256	192.1549569
Gm25583	991.6511732	965.863017	796.1386837	x	x	x	57.04791233	113.1201857	124.7098396
Gm26165	37.74450832	35.05944489	15.08139082	x	x	x	6.338656926	4.759101663	2.545098767
Snord17	414.5033278	352.5696289	192.883051	x	x	x	44.37059848	66.26133854	52.81079941
Gm25516	32.94066181	30.12149491	25.40023717	x	x	x	133.1117954	61.86832162	63.30933182
Gm22759	0	0	0	x	x	x	0	0	0
Gm22758	0	0	0	x	x	x	0	0	0
Metazoa_SRP	67568.16001	53855.25771	41713.53949	x	x	x	37328.35064	39052.45608	28877.64502
Gm24411	30.88187045	17.77661994	17.46266305	x	x	x	0	9.152118582	7.317158955
Gm26003	0.686263788	2.468974992	0.793757411	x	x	x	0	1.09825423	0
Gm23925	238.8197981	177.2724044	167.4828138	x	x	x	19.01597078	25.25984729	25.76912501
Gm25187	6.862637877	16.29523495	15.87514823	x	x	x	0	0	0.318137346
Gm25129	153.7230884	131.3494696	108.7447654	x	x	x	0	0.366084743	0.636274692
Gm24379	6.862637877	6.913129978	7.143816703	x	x	x	0	0	0
n-R5s207	0	0.493794998	0.793757411	x	x	x	6.338656926	4.39301692	0.636274692
Gm23152	1.372527575	1.975179994	5.55630188	x	x	x	12.67731385	6.589525379	6.044609571
Gm25878	135.1939662	86.90791973	140.4950618	x	x	x	12.67731385	12.08079653	20.36079013
Gm23201	286.1719995	215.2946193	261.9399458	x	x	x	38.03194156	39.90323702	52.81079941
Snord12	1910.558385	1414.722671	1410.50692	x	x	x	120.4344816	250.0358797	171.4760294
Mir298	7.548901664	1.975179994	6.350059292	x	x	x	0	0	0
Mir1a-1	0	0	1.587514823	x	x	x	12.67731385	0.732169487	0
Mir133a-2	0.686263788	0.493794998	1.587514823	x	x	x	0	0.366084743	0.318137346
n-R5s2	7838.504983	8896.704487	10950.67725	x	x	x	15529.70947	11974.63195	9175.399192
Mir362	0	0	0	x	x	x	0	0	0
Mir532	0	0	0	x	x	x	0	0	0
n-R5s3	0.686263788	1.481384995	7.937574115	x	x	x	12.67731385	8.053864353	6.680884263
Gm25202	2765.643064	2373.178763	3013.896891	x	x	x	906.4279404	563.0383352	387.1731499
n-R5s5	22.64670499	22.71456993	43.65665763	x	x	x	63.38656926	36.24238959	31.17745989
Mir221	5.490110301	1.975179994	7.937574115	x	x	x	0	0	0
Mir222	2.058791363	1.975179994	0.793757411	x	x	x	0	0	0
Gm23678	0	0	0	x	x	x	0	0	0
Gm24535	0.686263788	0.493794998	0.793757411	x	x	x	0	0.366084743	1.272549383
Snora69	101.5670406	76.04442976	73.02568185	x	x	x	31.69328463	36.97455907	33.08628397
Gm24763	4.117582726	2.468974992	3.968787057	x	x	x	6.338656926	2.562593203	1.908824075
Gm22288	1060.963816	1029.068777	850.1141877	x	x	x	57.04791233	134.7191855	135.208372
Mir92-2	0	0.493794998	0	x	x	x	0	0	0
Mir19b-2	0	0	0	x	x	x	0	0	0
Mir322	0	0	0	x	x	x	0	0	0
Gm22550	6.862637877	1.481384995	0.793757411	x	x	x	6.338656926	6.223440636	1.908824075
Snord61	59.01868574	65.18093979	65.88186515	x	x	x	12.67731385	12.81296602	11.45294445
Gm25412	42.54835484	41.47877987	37.30659834	x	x	x	44.37059848	21.59899985	22.26961421
Gm24598	2.058791363	1.481384995	14.28763341	x	x	x	0	0	0
Gm23000	2.058791363	1.481384995	3.175029646	x	x	x	0	5.125186406	3.499510804
Mir2137	0	0	0	x	x	x	0	0	0
Snora70	85.09670967	62.7119648	43.65665763	x	x	x	38.03194156	65.52916905	50.58383799
Gm26125	6.862637877	5.431744983	6.350059292	x	x	x	12.67731385	4.759101663	4.772060188
Gm22351	1.372527575	1.481384995	2.381272234	x	x	x	0	2.19650846	0.636274692
Gm22580	1069.885245	1042.401242	861.2267914	x	x	x	57.04791233	135.8174398	138.7078828
n-R5s10	32.25439802	17.28282495	18.25642046	x	x	x	120.4344816	39.17106753	36.26765743
Gm24812	4.117582726	0	2.381272234	x	x	x	38.03194156	9.518203326	6.362746917
Gm24123	0	0	2.381272234	x	x	x	0	0.366084743	0.636274692
Mir223	1.372527575	0	0	x	x	x	0	0	0
Mir676	2.058791363	1.481384995	5.55630188	x	x	x	0	0	0
Gm22472	4.117582726	0	0.793757411	x	x	x	0	2.562593203	1.272549383
Mir374	0	2.468974992	0	x	x	x	0	0	0
Gm22266	0	0	0	x	x	x	0	0	1.590686729
Mir672	1.372527575	0.987589997	6.350059292	x	x	x	0	0	0
Gm26020	0.686263788	0.493794998	0.793757411	x	x	x	0	0.366084743	0.636274692
Gm23322	1.372527575	0	0.793757411	x	x	x	0	0.366084743	0
Gm26108	4.117582726	1.481384995	3.175029646	x	x	x	12.67731385	0	1.908824075
Mir361	1.372527575	0.493794998	0	x	x	x	0	0	0
Gm24831	0	0.987589997	3.968787057	x	x	x	6.338656926	0.366084743	0
Gm24438	0	0	1.587514823	x	x	x	0	0	0
Gm22057	0	2.962769991	0	x	x	x	6.338656926	0	0.636274692
Gm22025	0.686263788	0	0	x	x	x	0	0.366084743	0.318137346
Mir652	0	0	0	x	x	x	0	0	0
Snora35	2783.485923	2480.332277	1924.067965	x	x	x	0	0	0
Gm25107	375.3862919	398.4925637	183.357962	x	x	x	0	1.830423716	0.318137346
n-R5s13	13.03901197	13.82625996	19.05017788	x	x	x	133.1117954	53.81445726	69.03580405
Mirlet7f-2	21.27417742	21.23318493	7.937574115	x	x	x	6.338656926	1.464338973	1.272549383
Mir98	0	0	0	x	x	x	0	0	0
Gm26035	266.2703496	206.9001043	158.7514823	x	x	x	215.5143355	190.7301513	152.3877887
Gm23806	216.1730931	178.2599944	237.333466	x	x	x	2199.513953	724.481707	869.1512289
Gm26317	1084.296785	1055.733707	885.0395138	x	x	x	76.06388311	160.3451176	166.3858319
n-R5s194	4624.731665	5048.560064	6267.508521	x	x	x	11352.53455	9002.756007	6753.737715
Gm24614	35.68571696	30.6152899	27.7815094	x	x	x	133.1117954	64.06483008	64.58188121
Gm26485	0	0	0	x	x	x	0	0	0
Gm23686	164.0170453	113.0790546	137.3200322	x	x	x	424.690014	164.3720497	145.3887671
Gm23330	264.897822	150.1136795	488.1608081	x	x	x	11422.25978	5986.949892	4822.325888
Rprl2	1.372527575	0.987589997	0.793757411	x	x	x	6.338656926	1.464338973	1.272549383
Gm24704	2.058791363	0	0	x	x	x	19.01597078	0	0.318137346
Gm24062	0.686263788	0	0	x	x	x	0	0	0
Mir551b	4.117582726	0	0	x	x	x	0	0	0
n-R5s195	467.3456394	407.3808737	582.61794	x	x	x	1255.054071	791.475215	544.9692734
mmu-mir-6379	0	0	0	x	x	x	0	0	0
Gm23511	89.90055619	65.18093979	63.50059292	x	x	x	202.8370216	120.0757958	104.6671868
Gm22480	0.686263788	0	0	x	x	x	0	0	0.636274692
Gm22798	1030.768209	1009.316977	831.8577672	x	x	x	259.884934	330.2084385	327.0451915
Gm25132	0	0	0.793757411	x	x	x	6.338656926	0	0
Gm26166	2.058791363	0	0.793757411	x	x	x	19.01597078	0	0.318137346
Gm26442	0	0	0	x	x	x	6.338656926	0.732169487	1.272549383
